YEAR,MONTH,BEGIN_DAY,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,snowfall_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2024,5,23,2334,33.38,-96.25,TEXAS,Thunderstorm Wind,,"Emergency management reported significant damage in Leonard with downed trees, trees on vehicles, and damages to the Leonard ISD campuses. Damage estimates to the school facilities were near 1.5 million.",21.362461,16.288797,1.8157158,73.62702,17.63079,0.0,0.0,0.0,1013.7402,0.44610104,218.0
2016,1,21,635,32.4888,-95.4566,TEXAS,Hail,,Dime size hail reported in the Hideaway Community.,4.843794,11.132236,88.1504,89.72029,4.008128,4.318774,4.318774,0.0,1027.2269,0.48926842,143.0
2003,5,1,1414,31.85,-97.36667,TEXAS,Hail,,,22.783138,14.866184,88.40323,87.10083,21.116444,25.36494,25.36494,0.0,1007.4603,0.42101085,176.0
2019,6,29,1638,33.63,-96.57,TEXAS,Thunderstorm Wind,,"Emergency management reported a few trees down in the central part of Sherman, TX.",27.422817,7.098093,49.324203,83.45888,25.43267,17.4722,17.4722,0.0,1013.94495,0.33286548,226.0
2020,4,19,1440,31.2981,-94.2754,TEXAS,Thunderstorm Wind,,A tree was blown down near Broaddus.,19.019575,8.828701,17.746342,76.0744,15.237141,0.0,0.0,0.0,1018.4428,0.4568831,71.0
2007,3,30,1800,31.43,-97.42,TEXAS,Hail,,,22.675241,13.6566305,78.74963,80.91721,19.32597,0.7672533,0.7672533,0.0,1008.7088,0.44661146,226.0
2023,6,13,1518,32.43,-95.27,TEXAS,Hail,,Golf ball size hail reported 7 miles northeast of Tyler.,27.498537,13.815246,44.99466,70.83101,21.88636,0.0,0.0,0.0,1010.3667,0.32029545,185.0
2001,5,7,1725,31.36667,-99.56667,TEXAS,Hail,,"An isolated severe storm dropped hail up to tennis ball size across extreme northwest McCulloch County. The hail broke all of the double pane windows and a skylight on one side of a house, allowing rain water to enter.",26.418322,17.815273,28.478703,46.845352,14.067804,0.0,0.0,0.0,1016.74817,0.15983793,469.0
2021,7,11,34,34.06,-98.91,TEXAS,Thunderstorm Wind,,,35.799156,16.601622,0.0,31.173775,15.996402,0.0,0.0,0.0,1009.7107,0.15674317,351.0
2021,3,16,2210,35.56,-101.06,TEXAS,Hail,,,9.451496,11.540212,20.72237,52.51092,0.22221053,1.3408827,1.3408827,0.0,1017.5218,0.20193473,1001.0
2024,5,13,1515,27.68,-99.6,TEXAS,Hail,,Near golf ball sized hail for nearly 10 minutes.,32.59633,24.56099,39.689194,58.065247,24.740992,2.1355667,2.1355667,0.0,1001.26904,0.24981043,160.0
2023,10,3,1759,32.74,-100.96,TEXAS,Thunderstorm Wind,,Eleven power poles were reported down between County Road 242 and County Road 264 along FM 1611. Time estimated from radar. Wind speeds were estimated to be 100 mph. Property cost damage is an estimation.,26.474335,17.061222,0.0,42.34493,12.929903,0.0,0.0,0.0,1019.15186,0.16326942,726.0
2025,3,8,1731,30.75,-95.22,TEXAS,Hail,,A member of the public reported 1 inch hail in Point Blank.,17.408274,10.928103,56.08273,86.149796,15.838455,0.46392584,0.46392584,0.0,1024.0122,0.43616107,77.0
2022,9,15,1636,36.22,-100.41,TEXAS,Thunderstorm Wind,,,20.79066,12.9439125,0.94106483,65.41553,14.279195,0.0,0.0,0.0,1019.63074,0.31218085,787.0
2019,6,6,1815,27.5415,-97.8924,TEXAS,Thunderstorm Wind,,NWS survey team concluded that a downburst of straight-line winds impacted Kingsville during the early evening. Damaging winds were observed across north Kingsville with the highest concentration of damage along Corral Avenue. Wind speeds were estimated between 80 to 90 mph. Widespread tree damaged occurred along with several large trees being uprooted. Power poles were snapped and moderate to major damage occurred to 15 structures. Wind speeds decreased as the winds propagated to the southeast. Winds were measured at 77 mph by the Naval Air Station Kingsville ASOS. The damage path was 2 miles wide and 9 miles in length.,30.217386,15.01436,0.0,68.80684,24.588207,0.0,0.0,0.0,1011.5946,0.15869811,24.0
2024,5,9,1625,31.05,-99.29,TEXAS,Hail,,A storm chaser reported baseball size hail 7 miles west-northwest of Voca.,30.489061,16.432203,0.0,35.542755,14.116821,0.0,0.0,0.0,1001.11615,0.31122077,533.0
2025,5,19,1400,33.76,-97.94,TEXAS,Hail,,Report from mPING: Half Dollar (1.25 in.).,25.793404,11.60598,16.966244,79.13901,22.160093,0.12622313,0.12622313,0.0,1014.7596,0.31059965,263.0
2014,7,4,1752,29.58,-98.21,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 60 mph that blew a metal storage building into power lines and knocked down the power poles on Tolle Rd. near Steele High School in Cibolo.,30.387177,12.895536,4.5463448,54.35437,20.118574,0.0,,,1015.10077,0.27392176,220.0
2021,5,11,1330,32.9433,-94.2486,TEXAS,Hail,,Dime to nickel size hail fell in the Kildare community.,23.842861,7.1115804,60.73996,79.52171,20.626333,0.0,0.0,0.0,1014.7234,0.3582324,105.0
2022,4,10,2156,29.5646,-98.4831,TEXAS,Heavy Rain,,A thunderstorm produced around one inch of rain in 30 minutes that filled a drainage ditch near the intersection of Hwy 281 and Bitters Rd. in northern San Antonio. A homeless man was camping in the ditch at the time and was washed away and drowned.,13.124863,9.726985,0.0,36.845657,-0.880365,0.0,0.0,0.0,1031.222,0.3117647,251.0
2023,5,12,1715,29.52,-101.17,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 70 mph that knocked down a tree along the Rio Grande south of Comstock.,24.271807,14.561767,9.6964,61.415607,16.000666,0.0,0.0,0.0,1010.46674,0.27609617,327.0
2007,3,31,530,29.73,-95.37,TEXAS,Thunderstorm Wind,,"Damage in and around the Houston area from this squall line included trees down (several on vehicles), fences damaged and extensive roof damage to several area businesses and apartments.",23.597755,13.023327,77.79477,86.81975,21.810925,0.38361043,0.38361043,0.0,1013.1302,0.3935502,15.0
2020,4,29,305,30.22,-96.98,TEXAS,Thunderstorm Wind,,A  thunderstorm produced wind gusts estimated at 60 mph that knocked down some large tree limbs between Manheim and Giddings.,26.828669,16.48926,0.0,67.821785,20.72305,1.4226246,1.4226246,0.0,1010.5446,0.18424278,144.0
2012,3,19,1739,28.97,-99.23,TEXAS,Hail,,,22.570545,15.547487,83.274086,74.03382,18.330702,0.18861526,0.18861526,0.0,1015.389,0.33787534,181.0
2016,5,11,410,29.35,-98.11,TEXAS,Hail,,,24.023088,12.439948,61.850544,66.82264,17.90086,0.3528045,0.3528045,0.0,1021.1692,0.20142934,144.0
2004,12,6,1520,32.68333,-98.1,TEXAS,Thunderstorm Wind,,A utility pole was blown down on FM 129 near Brazos.,8.380691,8.590508,90.425415,41.094223,-3.9215624,0.20022832,0.20022832,0.0,1025.0872,0.21707678,266.0
2003,6,13,1841,35.85,-101.96667,TEXAS,Hail,,,30.503815,16.897337,0.0,18.657013,3.9373124,0.9920059,0.9920059,0.0,998.2993,0.14931722,1114.0
2023,6,12,1856,31.83,-98.89,TEXAS,Hail,,Public reported half dollar size hail.,26.496973,18.180166,62.801903,69.04746,20.934296,0.0,0.0,0.0,1011.84454,0.2244194,448.0
2003,4,23,2000,32.4,-97.33333,TEXAS,Thunderstorm Wind,,,17.692087,11.78369,59.648716,43.88697,5.4341154,0.0,0.0,0.0,1022.15393,0.19075331,279.0
2016,4,12,2035,29.47,-98.47,TEXAS,Hail,,A thunderstorm produced three inch hail on the campus of the University of the Incarnate Word.,24.478216,10.764601,50.51106,76.57619,21.916437,0.67091715,0.67091715,0.0,1000.5409,0.34861177,210.0
2010,3,10,1227,33.15,-95.95,TEXAS,Hail,,Quarter size hail and 50 mph winds were reported in the city of Campbell.,14.066063,22.776115,73.41824,74.592125,10.508823,0.39979392,0.39979392,0.0,1010.3362,0.33609223,182.0
2001,5,26,1807,33.6,-101.06667,TEXAS,Hail,,,28.044762,19.853971,0.0,29.780357,8.984704,0.0,0.0,0.0,1012.5055,0.14491937,841.0
2010,6,2,2215,28.0308,-97.5171,TEXAS,Thunderstorm Wind,,Two broken power poles on Railroad Street.  A stop sign was uprooted along CR 136.  Broken power poles were reported at Hwy 181 and CR 3677.,28.934055,13.948943,14.130665,82.388855,26.041069,11.423678,11.423678,0.0,1006.7097,0.34902388,17.0
2019,4,13,1115,31.41,-96.52,TEXAS,Thunderstorm Wind,,"Emergency management reported power poles being snapped from a large tree branch falling on them. This occurred along County Road 735 between 5 and 8 miles south of the city of Groesbeck, TX.",17.667637,17.993351,1.1111603,67.86132,13.104269,0.0,0.0,0.0,1012.48285,0.2778999,144.0
2002,6,4,2024,34.95,-102.1,TEXAS,Thunderstorm Wind,,,21.912218,13.273869,54.350876,51.957397,11.129997,14.520821,14.520821,0.0,1015.05676,0.1714272,1147.0
2011,5,31,2258,35.59,-100.96,TEXAS,Hail,,,26.481138,22.871477,15.853327,19.88195,1.2207351,0.0,0.0,0.0,1011.06805,0.14589803,971.0
2005,3,19,1750,30.11667,-97.31667,TEXAS,Hail,,,19.110523,20.501986,46.374466,78.4672,16.81267,0.0,0.0,0.0,1008.61383,0.33278748,117.0
2020,5,11,1653,34.9,-102.4,TEXAS,Hail,,Penny sized hail was observed 5 miles north of Hereford.,16.614021,20.819344,65.383705,44.762024,5.06557,2.9686928,2.9686928,0.0,1015.68915,0.14560196,1175.0
2012,3,19,1929,30.08,-99.29,TEXAS,Hail,,,21.11696,15.544348,83.982895,70.188965,15.699432,0.0,0.0,0.0,1015.6571,0.31446186,575.0
2011,5,24,1517,33.22,-98.17,TEXAS,Hail,,,28.52914,21.07404,22.754835,47.50235,16.376877,0.0,0.0,0.0,1008.4302,0.20928392,338.0
2019,4,24,1815,31.88,-95.7,TEXAS,Thunderstorm Wind,,Part of the metal roof of a manufactured home was torn up by strong thunderstorm winds.,18.798225,16.800354,18.063053,63.311264,12.514377,0.0,0.0,0.0,1020.3597,0.31479353,168.0
2020,8,29,1907,35.26,-101.85,TEXAS,Thunderstorm Wind,,Travel trailer damaged...fences blown over...power lines blown down and metal sheds destroyed due to thunderstorm wind gusts.,19.906181,13.994676,32.667957,82.44394,17.560625,0.21886595,0.21886595,0.0,1015.09875,0.2492232,1092.0
2010,8,16,1817,30.49,-97.81,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 65 mph which caused the roof of the Lifetime Fitness Center to partially collapse.,30.832365,16.54369,0.0,58.454365,21.869839,0.0,,,1013.78485,0.27250475,280.0
2009,5,1,2020,32.94,-99.8,TEXAS,Hail,,,24.896254,24.271685,0.0,47.10394,13.261467,0.0,0.0,0.0,1012.86017,0.15179692,491.0
2004,4,25,1803,35.18333,-102.06667,TEXAS,Thunderstorm Wind,,,21.880669,18.000238,26.568424,17.48243,-3.7121232,0.0,0.0,0.0,1018.5433,0.14339072,1167.0
2014,6,25,1639,33.27,-98.38,TEXAS,Hail,,,32.963333,18.053837,0.0,38.310284,17.032799,0.0,0.0,0.0,1014.3617,0.16575415,357.0
2006,5,9,1835,35.93333,-101.45,TEXAS,Hail,,,16.039532,21.100657,31.748459,49.80596,7.8184137,0.0,0.0,0.0,1012.70337,0.15698323,1017.0
2021,3,24,2242,32.56,-96.21,TEXAS,Hail,,,19.77804,12.158616,40.408897,71.629,14.393173,0.0,0.0,0.0,1017.73425,0.27273455,144.0
2001,10,13,130,30.71667,-95.56667,TEXAS,Thunderstorm Wind,,Sheriff's office reported trees and power lines down.,23.868965,11.747701,74.72361,86.82473,22.369047,7.23851,7.23851,0.0,1016.6719,0.29937398,124.0
2009,9,21,2000,32.25,-98.22,TEXAS,Hail,,Nickel size hail fell 2 miles northwest of Stephenville.,22.691494,9.58303,0.0,45.615864,10.4092245,0.0,0.0,0.0,1022.0987,0.17700377,394.0
2017,9,17,1730,33.87,-101.6,TEXAS,Thunderstorm Wind,,"Downburst winds around 80 mph lofted the roof from the Allsup's convenience store in Petersburg.  The roof landed on an adjacent mobile home, causing moderate damage to the residence.  Much of the store suffered water damage from the ensuing heavy rainfall.",16.40949,9.630102,34.410213,56.294323,8.399235,0.0,0.0,0.0,1022.775,0.20175697,993.0
2009,5,15,1545,33.6,-102.02,TEXAS,Thunderstorm Wind,,Severe wind gusts generated by dry microbursts accompanied high-based thunderstorm activity over the Lubbock vicinity around 16:00 CST on the 15th. A 63 mph gust was initially measured by the Texas Tech University West Texas Mesonet site at Reese Center at 15:45 CST and a 60 mph gust was later measured there at 16:00 CST. The parent convection and associated winds spread northeastward over the Lubbock area and a 59 mph gust was measured by the Automated Surface Observing System at Lubbock's Preston Smith International Airport at 16:17 CST. No damage were reported.,25.372978,19.55584,0.0,43.47476,11.853645,2.69814,2.69814,0.0,1009.0436,0.18337484,1014.0
2012,8,20,1712,35.45,-102.11,TEXAS,Hail,,,26.405827,11.878111,40.783104,62.46919,19.237839,0.0,0.0,0.0,1012.2779,0.22196238,949.0
2011,5,22,2028,32.12,-98.52,TEXAS,Thunderstorm Wind,,A 60 MPH wind gust was reported east of De Leon.,28.183735,22.98323,57.413734,49.503674,16.52602,0.0,0.0,0.0,1011.8833,0.17197226,400.0
2018,5,17,1657,35.63,-101.55,TEXAS,Hail,,,17.490337,20.078676,45.07268,64.90718,11.710822,0.22186105,0.22186105,0.0,1013.51434,0.20106652,950.0
2015,5,25,945,32.51,-99.76,TEXAS,Thunderstorm Wind,,KTXS TV studio on the northwest side of Abilene measured a 76 mph wind gust.,23.196968,16.037123,6.447605,77.405266,19.152193,3.5806754,3.5806754,0.0,1016.1397,0.27951813,521.0
2012,6,13,30,33.94,-100.86,TEXAS,Thunderstorm Wind,,Measured by a Texas Tech University West Texas mesonet.,33.840828,23.346472,0.0,26.913677,11.8313,0.0,0.0,0.0,1004.387,0.16321006,800.0
2019,4,17,1452,35.44,-100.07,TEXAS,Hail,,Report received of quarter size hail from MPing.,18.072329,29.377567,1.1582966,26.658375,-0.6719311,0.0,0.0,0.0,1002.53375,0.17263864,703.0
2008,4,26,2301,32.4,-98.82,TEXAS,Hail,,,23.822317,22.396265,59.629353,27.35471,3.6741226,0.0,0.0,0.0,1012.96106,0.14722751,443.0
2011,4,11,39,32.4,-97.02,TEXAS,Thunderstorm Wind,,Thunderstorm winds were responsible for broken windows approximately 6 miles south-southwest of Midlothian.,25.558157,22.313631,0.0,65.29431,18.80732,0.0,0.0,0.0,1009.1499,0.38323268,215.0
2018,6,1,1643,33.683,-101.3912,TEXAS,Thunderstorm Wind,,"A rapidly intensifying thunderstorm produced an intense downburst that struck the west half of the city of Ralls before continuing south for about one mile south of Ralls.  In addition to disrupting power to 2400 people in the area for much of the night and inflicting various degrees of damage to many homes and buildings, three large cotton compress buildings on the west side of town were completely destroyed with debris strewn up to 1/4 mile south of Highway 82.  The extent of debris required the closure of the 4-lane highway for nearly one hour until debris could be cleared for passage.  A nearby power sub-station belonging to Excel was heavily damaged and a total of 42 power poles were downed.  Radar and debris patterns observed from the NWS storm survey revealed a classic downburst signature with destructive wind gusts determined to be as high as 90 mph, with sustained speeds likely ranging between 50 and 70 mph for roughly two minutes.",26.233583,24.315296,0.0,49.308533,15.542271,0.0,0.0,0.0,1007.51306,0.15100263,948.0
2013,8,23,1830,32.75,-100.38,TEXAS,Thunderstorm Wind,,"A microburst occurred over Roby at approximately 730 PM CDT. Two large, south-facing windows at the Roby City Hall were blown in and several trees were uprooted within the city limits. An outbuilding was destroyed on the south side of town.",29.844185,5.9940786,25.2088,47.048393,17.51738,0.30051988,0.30051988,0.0,1016.72943,0.17022386,599.0
2010,5,1,603,30.9,-99.27,TEXAS,Hail,,,17.144073,13.298541,54.212135,77.84439,13.2807255,0.33186334,0.33186334,0.0,1016.06696,0.4674289,532.0
2013,5,28,2330,35.2263,-101.7124,TEXAS,Hail,,A supercell thunderstorm that developed along a retreating dryline in Deaf Smith and Oldham Counties tracked to the northeast across the southern Texas Panhandle. The supercell entered the city limits of Amarillo during the late night hours of the 28th. This supercell thunderstorm produced copious amounts of large destructive hail across the city. The supercell produced a mixture of pea to half dollar size hail at the National Weather Service office. This hail caused varying degrees of damage to vehicles and structures in the area. The supercell continued traveling in a northeastern direction which took it out of the Amarillo city limits shortly before midnight on the 29th.,24.351023,27.793938,0.0,48.54096,13.8031645,0.0,0.0,0.0,1008.276,0.29531544,1096.0
2004,6,1,1514,31.81667,-98.76667,TEXAS,Hail,,,23.833342,10.749798,0.0,54.879463,14.184291,0.0,0.0,0.0,1010.0656,0.23150617,515.0
2011,5,20,1430,31.01,-98.43,TEXAS,Hail,,,27.637579,18.256996,32.200382,55.209484,18.170574,0.0,0.0,0.0,1015.5502,0.27695805,415.0
2017,7,3,1905,35.57,-101.17,TEXAS,Hail,,Hen egg to tennis ball sized hail reported following at this time.,30.46078,23.330042,43.088116,29.547379,10.446747,0.0,0.0,0.0,1007.7863,0.16077875,999.0
2003,4,6,1505,33.13333,-95.6,TEXAS,Hail,,,8.625683,13.704276,0.0,32.454475,-7.2451143,0.0,0.0,0.0,1027.0486,0.2970251,150.0
2019,3,24,1812,33.2,-96.62,TEXAS,Hail,,"A social media report indicated tennis ball size hail in McKinney, TX.",12.209605,12.597172,0.0,68.44246,8.60354,0.0,0.0,0.0,1011.484,0.41490954,200.0
2025,3,8,434,32.24,-98.31,TEXAS,Thunderstorm Wind,,Social media photos indicated a mobile home was destroyed between Lingleville and Stephenville. No injuries were reported.,18.460852,21.946083,0.0,70.516525,15.157809,0.0,0.0,0.0,1019.8898,0.22456466,413.0
2009,10,26,1415,26.08,-97.18,TEXAS,Thunderstorm Wind,,An amateur radio operator reported that the Isla Grande Resort weatherbug station recorded a peak wind gust of 59 miles per hour when a thunderstorm moved through the resort during the passage of a cold front.,28.330263,33.015553,3.069584,78.56987,24.853718,0.0,0.0,0.0,1006.2769,,0.0
2003,5,1,1615,31.76667,-95.73333,TEXAS,Hail,,Occurred near the airport.,24.196514,15.079461,87.61435,81.66829,21.736664,11.852516,11.852516,0.0,1007.8469,0.309973,93.0
2018,5,15,2006,36.27,-101.54,TEXAS,Hail,,Sheriff reported quarter sized hail.,11.706167,13.415875,58.238934,70.250275,8.163156,0.6465865,0.6465865,0.0,1022.0753,0.19535273,1007.0
2003,6,11,1845,32.73333,-99.3,TEXAS,Hail,,,32.665943,20.07379,62.703125,30.253166,12.75742,0.0,0.0,0.0,1012.85345,0.1429718,441.0
2019,5,23,1747,33.3095,-102.2245,TEXAS,Hail,,Reports relayed by local broadcast media and on social media showed hail up to two inches in diameter. No damage was reported.,20.517656,14.375697,33.371353,80.84801,17.732382,18.318882,18.318882,0.0,1014.2792,0.29985029,1012.0
2003,5,1,2140,33.45,-94.06667,TEXAS,Hail,,,22.688036,9.233927,86.01836,84.40351,20.451628,24.58743,24.58743,0.0,1008.1097,0.3799264,113.0
2012,4,30,1755,34.86,-100.89,TEXAS,Hail,,,16.37304,9.147242,3.393732,65.59725,10.233686,0.0,0.0,0.0,1018.1528,0.26610345,848.0
2003,6,9,1717,32.63333,-101.13333,TEXAS,Hail,,,32.325687,18.436813,61.52402,29.847008,12.216085,0.0,0.0,0.0,1008.26263,0.16186112,684.0
2021,5,3,1915,29.3999,-98.4841,TEXAS,Hail,,A thunderstorm produced two inch hail between Roosevelt Ave. and S. Presa St. near Robert B. Green Elementary School in San Antonio.,25.970938,17.205383,31.425568,68.97511,20.438847,0.3564672,0.3564672,0.0,1010.30145,0.30603626,192.0
